id,id_loc_1,id_loc_2,dist,time
8669,149,58,237.941,259.04
8670,149,70,225.213,198.41
8671,149,77,248.726,312.98
8672,149,85,158.861,238.7
8673,149,87,275.478,277.13
8674,149,96,313.378,360.0
8675,149,97,282.102,226.85
8676,149,114,187.998,251.66
8677,149,116,249.804,341.79
8678,149,124,251.952,360.0
8679,149,125,263.565,325.19
8680,149,153,325.472,333.67
8681,149,158,309.987,248.67
8682,149,159,152.759,222.34
8683,149,169,121.069,143.93
8684,149,171,148.196,217.8
8685,149,183,213.478,303.29
8686,149,190,137.014,157.14
8687,149,191,245.54,303.48
8688,149,194,95.35,175.43
8689,149,199,262.565,294.9
8690,149,216,232.574,271.11
8691,149,226,308.484,360.0
8692,149,233,320.812,270.55
8693,149,238,34.895,96.07
8694,149,239,57.957,146.81
8695,149,241,26.986,127.09
8696,149,249,245.49,337.06
8697,149,273,338.382,330.63
8698,149,289,340.241,319.91
8699,149,294,280.497,292.75
8700,150,8,105.64,164.05
8701,150,23,303.792,225.41
8702,150,25,221.964,231.07
8703,150,28,200.481,238.82
8704,150,38,115.583,161.23
8705,150,39,96.301,116.29
8706,150,45,240.933,298.49
8707,150,52,315.819,239.64
8708,150,57,157.716,240.12
8709,150,72,343.752,275.89
8710,150,73,57.086,106.27
8711,150,75,301.081,341.42
8712,150,85,142.476,133.92
8713,150,87,243.994,261.59
8714,150,95,68.316,145.3
8715,150,101,42.666,104.52
8716,150,136,96.455,183.97
8717,150,138,150.584,174.62
8718,150,139,79.46,153.57
8719,150,145,110.857,163.64
8720,150,151,225.787,219.55
8721,150,153,296.205,245.66
8722,150,158,286.254,302.75
8723,150,169,105.274,197.71
8724,150,171,129.332,255.32
8725,150,172,81.705,173.4
8726,150,176,322.798,250.23
8727,150,183,183.83,221.58
8728,150,190,106.496,227.59
8729,150,197,292.97,305.77
8730,150,199,246.682,309.56
8731,150,202,154.816,229.4
8732,150,217,193.445,189.28
8733,150,230,66.976,128.8
8734,150,233,299.299,360.0
8735,150,244,339.022,255.65
8736,150,247,249.77,235.08
8737,150,261,193.905,190.17
8738,150,267,191.817,230.83
8739,150,277,146.242,218.38
8740,150,295,20.865,159.54
8741,150,299,78.956,154.49
8742,151,13,280.099,216.55
8743,151,14,348.657,295.67
8744,151,22,210.241,252.61
8745,151,33,302.704,298.89
8746,151,36,215.729,184.04
8747,151,47,190.487,240.55
8748,151,49,347.346,307.12
8749,151,54,339.861,319.37
8750,151,73,228.98,234.14
8751,151,97,294.535,310.61
8752,151,101,195.597,317.75
8753,151,103,305.439,263.4
8754,151,106,290.164,304.09
8755,151,120,125.892,210.32
8756,151,136,151.2,231.27
8757,151,145,125.529,152.46
8758,151,153,300.332,246.03
8759,151,159,235.61,210.94
8760,151,169,138.37,221.91
8761,151,179,288.543,296.18
8762,151,193,320.784,258.34
8763,151,195,230.096,254.85
8764,151,197,176.686,204.6
8765,151,199,123.05,206.57
8766,151,211,310.954,347.33
8767,151,216,292.572,328.71
8768,151,226,276.317,270.42
8769,151,230,287.924,323.17
8770,151,233,205.492,238.04
8771,151,234,322.419,283.98
8772,151,238,191.575,237.77
8773,151,250,193.768,241.99
8774,151,256,179.378,243.0
8775,151,258,255.723,353.83
8776,151,270,228.196,303.84
8777,151,273,346.917,360.0
8778,151,289,183.466,211.26
8779,152,2,235.584,330.35
8780,152,14,339.606,351.5
8781,152,15,180.59,238.5
8782,152,16,202.141,196.88
8783,152,17,264.246,273.49
8784,152,18,109.734,228.41
8785,152,42,296.124,270.88
8786,152,46,254.513,259.15
8787,152,47,286.292,223.14
8788,152,52,272.848,271.02
8789,152,61,56.8,105.79
8790,152,62,198.149,270.41
8791,152,64,236.945,249.17
8792,152,66,206.855,190.27
8793,152,69,120.261,190.27
8794,152,74,228.458,186.27
8795,152,82,204.037,274.22
8796,152,85,262.188,234.82
8797,152,86,281.961,253.33
8798,152,87,275.489,205.14
8799,152,94,245.714,349.73
8800,152,102,291.247,318.66
8801,152,103,180.256,223.94
8802,152,104,174.597,261.73
8803,152,105,242.337,222.45
8804,152,109,274.723,319.97
8805,152,110,163.009,201.92
8806,152,112,30.808,121.92
8807,152,113,195.774,236.7
8808,152,121,58.398,180.79
8809,152,122,267.777,247.52
8810,152,144,133.401,148.75
8811,152,145,300.397,360.0
8812,152,146,151.271,185.2
8813,152,147,225.417,203.23
8814,152,151,274.358,201.28
8815,152,161,246.785,212.04
8816,152,173,318.106,360.0
8817,152,174,35.207,133.36
8818,152,175,135.389,155.26
8819,152,179,31.762,85.08
8820,152,199,165.383,287.29
8821,152,205,308.797,360.0
8822,152,206,302.26,313.03
8823,152,208,81.113,114.31
8824,152,214,266.364,212.03
8825,152,217,321.857,320.58
8826,152,231,167.768,226.74
8827,152,232,194.186,169.51
8828,152,233,100.485,216.37
8829,152,237,222.709,218.27
8830,152,240,301.056,270.61
8831,152,243,234.255,191.98
8832,152,246,72.913,186.58
8833,152,251,272.817,298.43
8834,152,262,169.651,218.78
8835,152,267,230.847,188.92
8836,152,269,91.301,122.25
8837,152,278,73.271,163.85
8838,152,283,265.072,294.61
8839,152,290,338.711,251.55
8840,152,292,221.089,230.28
8841,152,297,332.617,305.15
8842,153,17,256.918,203.79
8843,153,20,150.935,191.84
8844,153,23,205.862,279.98
8845,153,25,114.331,139.1
8846,153,27,87.323,183.94
8847,153,34,275.741,271.94
8848,153,35,36.071,134.57
8849,153,38,245.026,277.41
8850,153,41,272.616,289.25
8851,153,43,296.498,289.87
8852,153,47,180.553,199.42
8853,153,52,85.726,194.81
8854,153,58,159.287,194.04
8855,153,63,227.095,339.5
8856,153,67,123.874,172.37
8857,153,69,267.741,322.88
8858,153,70,214.187,245.26
8859,153,73,242.273,324.22
8860,153,75,250.996,291.01
8861,153,80,173.629,276.2
8862,153,86,159.625,179.21
8863,153,87,89.477,198.73
8864,153,92,340.024,332.65
8865,153,95,297.474,338.76
8866,153,97,56.473,188.28
8867,153,98,283.908,290.35
8868,153,101,259.209,305.14
8869,153,102,196.197,288.58
8870,153,105,142.364,212.42
8871,153,110,102.039,164.11
8872,153,116,326.868,293.94
8873,153,119,227.348,181.88
8874,153,124,159.899,233.01
8875,153,126,235.547,238.12
8876,153,127,166.784,173.99
8877,153,130,179.103,244.1
8878,153,135,102.349,202.08
8879,153,138,157.291,137.5
8880,153,140,338.296,348.18
8881,153,142,226.5,209.23
8882,153,149,325.472,360.0
8883,153,150,296.205,229.87
8884,153,151,300.332,341.48
8885,153,159,177.942,217.6
8886,153,160,172.238,244.99
8887,153,171,309.133,313.49
8888,153,178,157.886,284.31
8889,153,180,191.936,263.83
8890,153,184,271.118,280.69
8891,153,186,126.496,166.75
8892,153,193,287.046,302.61
8893,153,195,73.418,188.12
8894,153,202,172.063,258.05
8895,153,204,141.919,174.61
8896,153,206,220.966,267.57
8897,153,208,222.204,359.36
8898,153,209,259.485,275.54
8899,153,210,252.213,224.73
8900,153,213,155.485,219.32
8901,153,216,121.069,192.03
8902,153,218,188.29,275.32
8903,153,219,332.895,360.0
8904,153,221,102.429,181.46
8905,153,224,61.212,149.16
8906,153,225,304.547,241.18
8907,153,227,215.097,232.09
8908,153,229,93.353,179.9
8909,153,232,132.37,133.3
8910,153,233,130.998,177.09
8911,153,234,325.421,236.56
8912,153,235,314.38,317.6
8913,153,237,127.838,189.2
8914,153,239,329.592,360.0
8915,153,240,129.429,157.79
8916,153,244,63.065,143.57
8917,153,246,197.92,250.31
8918,153,250,115.903,166.69
8919,153,253,306.905,360.0
8920,153,255,151.609,185.72
8921,153,256,132.612,164.6
8922,153,261,149.547,177.9
8923,153,263,309.79,329.02
8924,153,267,221.48,223.4
8925,153,273,58.119,128.64
8926,153,274,319.549,298.75
8927,153,280,286.67,290.24
8928,153,281,312.706,273.8
8929,153,285,70.114,157.08
8930,153,288,85.813,113.73
8931,153,293,259.34,200.14
8932,153,294,258.322,232.77
8933,153,295,284.193,312.29
8934,153,297,219.553,206.17
8935,154,4,126.148,195.51
8936,154,17,224.012,291.61
8937,154,18,164.113,191.96
8938,154,19,226.555,241.3
8939,154,31,186.549,210.75
8940,154,33,233.272,287.29
8941,154,36,260.038,291.36
8942,154,37,305.686,300.37
8943,154,53,68.127,159.96
8944,154,54,213.224,291.03
8945,154,55,213.582,276.6
8946,154,61,150.862,188.74
8947,154,62,166.293,229.02
8948,154,66,298.716,277.12
8949,154,69,88.594,142.32
8950,154,76,39.861,90.68
8951,154,82,30.406,109.11
8952,154,84,342.472,360.0
8953,154,98,232.405,238.34
8954,154,110,262.594,360.0
8955,154,117,162.247,141.31
8956,154,126,149.365,180.04
8957,154,147,20.016,89.15
8958,154,155,328.422,321.01
8959,154,166,228.946,194.66
8960,154,198,207.499,250.97
8961,154,208,134.669,222.54
8962,154,212,98.226,122.71
8963,154,215,346.029,294.46
8964,154,219,312.489,226.93
8965,154,223,90.149,179.8
8966,154,227,144.324,185.1
8967,154,234,186.845,199.29
8968,154,251,218.9,221.69
8969,154,252,314.529,316.74
8970,154,262,126.38,155.75
8971,154,263,77.599,157.15
8972,154,264,120.132,206.97
8973,154,293,149.438,257.37
8974,154,296,249.559,360.0
8975,155,2,296.239,317.31
8976,155,6,235.085,280.0
8977,155,9,159.417,226.99
8978,155,15,293.529,295.27
8979,155,21,77.561,114.48
8980,155,36,335.821,360.0
8981,155,42,42.337,138.58
8982,155,46,218.801,245.78
8983,155,49,339.931,287.16
8984,155,53,343.488,279.48
8985,155,59,226.646,263.44
8986,155,61,285.74,249.47
8987,155,63,261.905,221.1
8988,155,65,301.074,338.68
8989,155,68,45.677,79.61
8990,155,69,283.764,298.32
8991,155,70,334.045,360.0
8992,155,83,250.172,271.24
8993,155,90,48.104,91.66
8994,155,94,275.411,259.16
8995,155,108,181.075,174.13
8996,155,113,248.888,354.29
8997,155,123,127.581,223.29
8998,155,126,179.057,184.79
8999,155,132,61.598,88.24
9000,155,138,343.26,331.45
9001,155,143,176.85,199.16
9002,155,152,287.611,344.0
9003,155,154,328.422,284.42
9004,155,157,156.615,163.76
9005,155,162,293.022,259.99
9006,155,165,278.157,293.67
9007,155,168,256.363,236.42
9008,155,170,239.995,360.0
9009,155,177,191.434,235.57
9010,155,181,52.28,155.35
9011,155,182,176.599,199.9
9012,155,187,317.836,351.98
9013,155,188,217.86,235.15
9014,155,192,64.99,156.95
9015,155,198,180.38,157.29
9016,155,200,111.196,183.42
9017,155,202,325.885,360.0
9018,155,208,258.077,309.14
9019,155,215,254.927,262.79
9020,155,217,289.77,338.43
9021,155,220,224.969,191.64
9022,155,228,252.656,321.06
9023,155,231,271.949,312.37
9024,155,233,287.086,317.09
9025,155,240,120.602,157.79
9026,155,244,133.17,233.57
9027,155,255,53.228,148.95
9028,155,256,320.134,313.42
9029,155,257,328.6,335.06
9030,155,265,176.354,231.35
9031,155,273,164.293,242.77
9032,155,275,165.206,162.77
9033,155,283,26.899,68.76
9034,155,289,335.966,318.55
9035,155,298,180.786,194.84
9036,156,2,221.192,323.35
9037,156,6,32.401,132.65
9038,156,18,348.91,360.0
9039,156,29,256.378,230.52
9040,156,31,322.894,360.0
9041,156,34,332.556,360.0
9042,156,35,153.436,152.13
9043,156,37,204.068,240.73
9044,156,42,180.386,252.11
9045,156,44,87.592,128.88
9046,156,45,88.722,134.47
9047,156,47,258.472,297.73
9048,156,52,108.381,158.84
9049,156,56,144.277,146.21
9050,156,65,258.493,235.0
9051,156,70,139.812,247.83
9052,156,73,272.436,316.0
9053,156,74,265.655,351.54
9054,156,103,200.024,196.44
9055,156,114,169.545,208.12
9056,156,127,304.116,316.35
9057,156,166,311.758,313.07
9058,156,169,321.844,323.37
9059,156,170,220.089,260.58
9060,156,182,298.724,313.65
9061,156,184,333.975,296.8
9062,156,191,139.142,195.49
9063,156,192,284.477,348.24
9064,156,197,341.605,360.0
9065,156,201,261.312,308.36
9066,156,202,174.669,169.52
9067,156,217,139.0,157.53
9068,156,218,322.996,350.24
9069,156,233,315.711,360.0
9070,156,237,219.462,284.62
9071,156,240,106.802,192.61
9072,156,252,242.307,319.95
9073,156,256,261.664,276.54
9074,156,258,187.868,224.45
9075,156,266,337.985,360.0
9076,156,269,310.416,252.79
9077,156,273,133.999,164.85
9078,156,275,85.768,216.38
9079,156,276,270.226,348.59
9080,156,278,316.29,252.64
9081,156,283,239.877,320.79
9082,156,288,268.12,280.12
9083,156,291,316.912,310.51
9084,157,2,256.125,216.89
9085,157,6,101.62,169.89
9086,157,14,159.586,210.31
9087,157,18,314.031,296.45
9088,157,24,241.434,318.41
9089,157,28,201.86,175.06
9090,157,29,208.209,273.65
9091,157,30,321.464,314.4
9092,157,34,263.331,202.35
9093,157,37,172.342,197.58
9094,157,45,161.595,231.78
9095,157,52,105.703,161.3
9096,157,62,307.584,360.0
9097,157,66,171.543,155.62
9098,157,67,231.981,252.19
9099,157,73,333.574,310.22
9100,157,87,160.346,191.79
9101,157,88,185.818,158.37
9102,157,105,161.115,191.0
9103,157,123,29.29,128.03
9104,157,126,321.091,360.0
9105,157,127,335.203,360.0
9106,157,135,119.503,208.35
9107,157,153,189.421,285.5
9108,157,155,156.615,208.75
9109,157,164,62.277,182.08
9110,157,166,293.349,264.23
9111,157,168,100.361,226.31
9112,157,171,333.085,303.73
9113,157,172,339.092,360.0
9114,157,176,134.263,138.54
9115,157,177,347.639,360.0
9116,157,178,31.535,138.81
9117,157,183,223.925,258.36
9118,157,184,265.898,241.99
9119,157,185,258.353,212.06
9120,157,194,340.306,360.0
9121,157,198,336.986,271.98
9122,157,201,196.148,232.75
9123,157,202,234.751,280.27
9124,157,205,298.343,225.75
9125,157,210,269.555,255.13
9126,157,213,343.117,360.0
9127,157,231,270.24,291.03
9128,157,233,320.305,360.0
9129,157,240,65.295,149.36
9130,157,242,240.4,236.61
9131,157,243,245.027,328.43
9132,157,246,345.427,311.95
9133,157,252,175.988,210.29
9134,157,256,293.573,337.24
9135,157,275,22.036,143.19
9136,157,278,296.023,297.83
9137,157,283,177.785,235.79
9138,157,296,224.253,184.23
9139,157,297,142.649,161.8
9140,158,1,231.422,286.69
9141,158,2,114.042,175.14
9142,158,5,235.139,240.63
9143,158,7,324.757,360.0
9144,158,8,342.073,360.0
9145,158,13,317.913,316.82
9146,158,14,226.069,176.72
9147,158,16,143.663,197.18
9148,158,21,272.224,209.96
9149,158,23,106.512,166.52
9150,158,31,177.624,262.33
9151,158,32,105.068,205.28
9152,158,33,263.096,239.8
9153,158,34,330.34,360.0
9154,158,36,115.776,131.22
9155,158,40,316.428,350.26
9156,158,47,168.991,225.44
9157,158,49,269.997,250.59
9158,158,51,281.408,360.0
9159,158,54,289.619,224.88
9160,158,63,187.045,263.51
9161,158,64,332.42,357.96
9162,158,65,76.527,178.29
9163,158,66,171.501,244.79
9164,158,69,229.304,218.62
9165,158,71,230.805,287.52
9166,158,73,242.981,252.94
9167,158,74,112.633,111.9
9168,158,75,153.196,203.03
9169,158,76,307.69,338.65
9170,158,79,186.657,265.75
9171,158,82,319.317,360.0
9172,158,88,264.447,268.78
9173,158,93,83.238,135.13
9174,158,101,244.095,258.32
9175,158,103,97.034,221.35
9176,158,104,154.26,239.29
9177,158,108,266.223,338.7
9178,158,111,188.611,228.99
9179,158,117,269.753,205.36
9180,158,118,150.905,178.41
9181,158,120,105.567,146.67
9182,158,124,78.646,182.03
9183,158,131,174.486,186.39
9184,158,135,193.464,233.1
9185,158,141,166.944,277.64
9186,158,142,127.957,234.61
9187,158,143,257.336,273.75
9188,158,144,143.178,169.0
9189,158,145,199.271,169.6
9190,158,152,121.609,181.31
9191,158,154,317.526,360.0
9192,158,159,190.952,252.4
9193,158,163,324.958,315.87
9194,158,164,327.619,260.47
9195,158,175,186.05,242.98
9196,158,179,110.466,182.85
9197,158,185,142.237,162.03
9198,158,189,231.872,259.59
9199,158,190,195.213,262.37
9200,158,192,271.289,301.06
9201,158,194,294.275,310.03
9202,158,197,61.387,147.1
9203,158,199,97.772,176.75
9204,158,207,155.485,248.82
9205,158,215,36.679,105.36
9206,158,216,175.196,213.78
9207,158,221,197.894,234.94
9208,158,222,231.832,323.2
9209,158,223,268.171,269.81
9210,158,230,311.39,240.64
9211,158,231,46.191,122.42
9212,158,237,196.538,225.07
9213,158,240,228.361,218.38
9214,158,243,112.728,174.16
9215,158,244,159.519,202.27
9216,158,246,162.293,183.3
9217,158,249,251.137,222.35
9218,158,251,310.255,277.17
9219,158,256,99.856,133.0
9220,158,260,96.855,172.35
9221,158,273,157.129,175.17
9222,158,277,225.699,247.83
9223,158,279,227.738,256.68
9224,158,286,175.388,226.81
9225,158,287,122.12,195.13
9226,158,291,297.051,351.54
9227,158,295,269.121,326.06
9228,159,3,107.097,153.91
9229,159,6,189.136,210.64
9230,159,8,151.422,157.35
9231,159,11,163.388,268.99
9232,159,13,134.124,219.99
9233,159,18,349.746,340.11
9234,159,20,157.191,161.47
9235,159,21,311.656,278.26
9236,159,25,131.524,230.9
9237,159,28,117.127,228.43
9238,159,29,323.471,331.25
9239,159,38,125.208,146.42
9240,159,41,117.423,167.11
9241,159,47,45.439,128.32
9242,159,50,335.524,311.22
9243,159,52,194.958,166.88
9244,159,57,66.279,182.03
9245,159,65,117.336,240.37
9246,159,73,65.331,124.03
9247,159,75,262.721,239.83
9248,159,80,265.673,279.13
9249,159,83,296.968,360.0
9250,159,96,168.648,148.05
9251,159,99,266.049,295.91
9252,159,101,92.032,195.09
9253,159,104,256.018,322.65
9254,159,114,68.941,108.62
9255,159,118,204.623,229.21
9256,159,119,335.127,309.91
9257,159,123,287.956,359.92
9258,159,124,166.194,240.3
9259,159,129,340.909,306.03
9260,159,130,212.014,200.81
9261,159,131,152.28,215.53
9262,159,133,258.5,298.19
9263,159,138,68.805,121.64
9264,159,141,239.364,245.3
9265,159,145,118.153,133.39
9266,159,153,177.942,216.24
9267,159,167,151.435,256.33
9268,159,168,254.648,269.86
9269,159,169,103.628,154.23
9270,159,178,252.506,208.16
9271,159,179,300.829,295.53
9272,159,182,297.742,292.54
9273,159,196,262.885,276.28
9274,159,202,50.556,149.47
9275,159,204,270.904,276.53
9276,159,216,81.629,143.96
9277,159,232,123.877,200.92
9278,159,233,213.033,289.28
9279,159,235,156.425,254.45
9280,159,237,300.891,307.26
9281,159,240,248.43,245.91
9282,159,242,290.64,357.49
9283,159,247,137.851,206.37
9284,159,254,347.627,360.0
9285,159,255,324.492,242.33
9286,159,256,98.992,130.31
9287,159,267,165.725,175.32
9288,159,272,229.568,319.47
9289,159,273,185.686,177.22
9290,159,274,142.609,205.22
9291,159,277,175.602,260.96
9292,159,278,285.024,304.71
9293,159,285,245.291,268.87
9294,159,286,338.141,291.79
9295,159,289,253.481,328.71
9296,159,291,122.726,213.16
9297,159,300,198.458,263.82
9298,160,1,39.489,134.76
9299,160,4,347.188,360.0
9300,160,8,324.414,351.81
9301,160,13,342.297,303.5
9302,160,14,124.881,221.33
9303,160,15,260.294,240.27
9304,160,29,216.152,313.56
9305,160,31,286.93,252.92
9306,160,34,286.417,232.05
9307,160,37,170.199,174.28
9308,160,49,186.681,212.72
9309,160,56,100.087,126.35
9310,160,60,124.2,188.11
9311,160,68,132.741,213.55
9312,160,71,116.264,134.92
9313,160,73,299.354,272.14
9314,160,74,272.19,294.51
9315,160,97,152.7,232.33
9316,160,100,91.801,164.54
9317,160,101,333.501,290.98
9318,160,102,185.492,197.78
9319,160,108,339.641,323.17
9320,160,114,200.092,215.47
9321,160,117,332.191,274.0
9322,160,124,317.958,331.35
9323,160,126,330.329,316.16
9324,160,127,308.195,360.0
9325,160,133,121.541,173.73
9326,160,143,333.066,360.0
9327,160,159,242.67,307.06
9328,160,164,97.102,161.1
9329,160,166,285.77,321.09
9330,160,169,338.015,360.0
9331,160,171,298.883,263.14
9332,160,187,152.022,235.18
9333,160,191,151.99,193.66
9334,160,194,305.478,360.0
9335,160,197,331.245,330.68
9336,160,202,200.468,269.53
9337,160,211,232.015,226.69
9338,160,221,103.862,162.05
9339,160,227,328.083,360.0
9340,160,228,81.427,111.65
9341,160,229,144.569,144.12
9342,160,233,302.758,351.23
9343,160,240,65.405,95.94
9344,160,243,216.617,212.94
9345,160,255,191.313,274.31
9346,160,260,176.952,229.72
9347,160,262,348.507,340.59
9348,160,266,294.509,269.57
9349,160,275,51.848,117.45
9350,160,297,169.863,196.98
9351,161,4,119.263,158.76
9352,161,5,190.938,300.63
9353,161,17,31.283,126.67
9354,161,19,310.109,306.58
9355,161,21,229.644,242.96
9356,161,24,73.706,160.29
9357,161,25,348.132,360.0
9358,161,29,119.719,145.19
9359,161,30,230.753,267.9
9360,161,32,190.43,199.58
9361,161,48,130.435,164.38
9362,161,62,48.782,122.32
9363,161,68,191.45,289.55
9364,161,69,180.756,186.05
9365,161,78,225.035,231.83
9366,161,82,220.734,222.4
9367,161,84,173.951,210.88
9368,161,92,260.963,282.07
9369,161,96,347.683,350.47
9370,161,97,314.099,301.53
9371,161,103,246.877,328.72
9372,161,108,48.391,117.23
9373,161,109,38.443,125.72
9374,161,113,112.238,207.48
9375,161,115,319.375,265.33
9376,161,131,316.85,341.38
9377,161,135,211.271,287.37
9378,161,142,348.826,312.94
9379,161,143,51.921,142.39
9380,161,144,148.704,198.11
9381,161,147,188.737,176.06
9382,161,153,262.256,234.3
9383,161,157,307.115,360.0
9384,161,160,322.794,289.68
9385,161,162,175.371,240.22
9386,161,166,204.728,242.07
9387,161,170,301.663,286.09
9388,161,174,271.186,274.76
9389,161,179,222.102,171.79
9390,161,188,277.2,325.87
9391,161,203,251.775,313.55
9392,161,205,65.737,112.54
9393,161,208,180.033,245.74
9394,161,211,204.103,174.33
9395,161,215,301.459,265.01
9396,161,218,83.793,172.32
9397,161,224,201.196,193.03
9398,161,233,298.888,263.75
9399,161,240,259.785,253.02
9400,161,244,237.202,198.02
9401,161,258,340.167,360.0
9402,161,276,96.262,169.65
9403,161,284,344.775,360.0
9404,161,289,326.812,360.0
9405,161,296,147.878,244.09
9406,162,7,73.96,201.45
9407,162,15,321.544,360.0
9408,162,24,238.55,247.8
9409,162,32,207.344,238.07
9410,162,34,260.299,319.42
9411,162,36,207.086,205.95
9412,162,37,256.176,264.41
9413,162,48,166.574,164.01
9414,162,51,36.013,108.15
9415,162,55,171.203,163.65
9416,162,62,137.412,175.28
9417,162,63,72.929,149.36
9418,162,69,31.59,92.9
9419,162,89,88.817,123.34
9420,162,92,85.628,168.08
9421,162,104,319.709,326.94
9422,162,106,183.301,226.66
9423,162,111,73.145,174.51
9424,162,117,140.304,151.37
9425,162,121,97.656,127.09
9426,162,126,118.734,179.36
9427,162,135,304.392,297.31
9428,162,143,126.632,130.54
9429,162,177,180.499,202.49
9430,162,182,164.572,236.16
9431,162,195,321.297,334.43
9432,162,198,203.178,238.91
9433,162,200,319.302,360.0
9434,162,203,86.693,166.39
9435,162,204,179.459,158.77
9436,162,205,239.296,334.75
9437,162,207,346.287,360.0
9438,162,209,307.663,360.0
9439,162,219,274.154,279.12
9440,162,236,105.683,186.69
9441,162,237,251.577,261.63
9442,162,248,119.789,154.17
9443,162,254,172.915,190.87
9444,162,255,248.553,248.06
9445,162,260,284.971,265.81
9446,162,262,92.723,138.02
9447,162,266,184.521,207.77
9448,162,273,333.539,302.45
9449,162,276,228.078,202.11
9450,162,279,56.563,127.09
9451,162,287,234.034,272.92
9452,163,18,209.121,201.73
9453,163,32,297.41,328.35
9454,163,33,163.337,202.19
9455,163,36,238.592,234.27
9456,163,46,232.559,305.99
9457,163,50,183.394,192.86
9458,163,63,153.69,153.49
9459,163,67,291.19,357.56
9460,163,76,53.358,136.09
9461,163,82,60.775,195.43
9462,163,92,42.84,134.72
9463,163,109,277.359,324.05
9464,163,111,162.35,251.44
9465,163,112,183.919,183.82
9466,163,117,242.331,224.93
9467,163,121,169.89,257.87
9468,163,137,126.818,227.43
9469,163,158,324.958,292.81
9470,163,165,134.654,204.24
9471,163,174,235.986,330.23
9472,163,182,257.336,277.63
9473,163,197,307.046,343.83
9474,163,203,28.46,79.78
9475,163,218,254.092,287.81
9476,163,219,253.172,248.95
9477,163,225,113.522,163.09
9478,163,233,303.847,310.84
9479,163,248,206.691,261.38
9480,163,264,180.222,244.43
9481,163,269,246.638,264.7
9482,163,271,215.365,207.3
9483,163,276,333.075,360.0
9484,163,284,139.742,186.13
9485,163,293,130.779,216.11
9486,163,300,336.28,323.59
9487,164,6,163.481,259.93
9488,164,14,221.68,263.22
9489,164,15,332.239,300.87
9490,164,20,186.575,280.12
9491,164,21,65.901,106.6
9492,164,24,215.183,283.96
9493,164,28,263.935,242.04
9494,164,30,346.024,318.88
9495,164,31,288.009,232.89
9496,164,45,223.349,196.14
9497,164,52,153.813,194.24
9498,164,55,251.773,295.05
9499,164,57,295.036,304.07
9500,164,58,245.66,212.47
9501,164,65,333.904,341.73
9502,164,67,241.371,226.72
9503,164,71,213.22,236.79
9504,164,80,70.416,129.16
9505,164,81,33.979,133.11
9506,164,84,119.363,182.06
9507,164,88,247.739,291.15
9508,164,99,226.736,302.0
9509,164,110,228.355,246.17
9510,164,114,296.975,289.21
9511,164,117,305.771,316.37
9512,164,119,3.131,57.53
9513,164,133,138.646,204.78
9514,164,134,194.582,218.15
9515,164,135,139.098,221.72
9516,164,176,185.283,224.2
9517,164,177,322.698,285.35
9518,164,181,85.032,163.8
9519,164,185,270.164,298.37
9520,164,187,245.81,252.11
9521,164,188,264.927,323.09
9522,164,191,242.839,243.9
9523,164,195,294.109,292.54
9524,164,196,145.408,189.51
9525,164,201,172.373,254.02
9526,164,210,331.426,270.45
9527,164,211,265.011,285.33
9528,164,220,90.033,224.14
9529,164,237,174.246,236.5
9530,164,240,100.799,115.22
9531,164,247,201.293,312.25
9532,164,249,244.83,239.46
9533,164,252,151.828,144.8
9534,164,255,174.316,197.29
9535,164,257,280.105,248.27
9536,164,258,270.189,313.24
9537,164,260,231.023,245.38
9538,164,264,347.257,294.81
9539,164,271,347.24,309.6
9540,164,278,316.352,308.24
9541,164,296,235.03,249.38
9542,165,5,32.682,99.63
9543,165,7,123.111,189.91
9544,165,18,79.382,177.41
9545,165,21,334.297,360.0
9546,165,51,89.041,132.19
9547,165,53,179.16,233.35
9548,165,55,152.823,190.62
9549,165,67,160.001,216.97
9550,165,68,292.227,360.0
9551,165,69,27.819,99.73
9552,165,75,254.34,299.74
9553,165,82,117.071,188.5
9554,165,94,157.083,281.29
9555,165,102,278.716,352.5
9556,165,104,262.96,311.65
9557,165,105,242.407,314.37
9558,165,106,129.849,231.18
9559,165,108,142.335,205.92
9560,165,109,208.373,190.29
9561,165,113,110.231,190.11
9562,165,121,39.434,82.98
9563,165,126,125.584,156.8
9564,165,127,301.531,358.33
9565,165,131,329.75,349.86
9566,165,135,271.991,324.89
9567,165,137,80.147,99.32
9568,165,141,294.813,309.77
9569,165,142,189.47,239.58
9570,165,144,139.161,240.67
9571,165,155,278.157,360.0
9572,165,162,59.409,161.61
9573,165,174,127.589,176.04
9574,165,179,92.148,107.99
9575,165,184,258.707,232.83
9576,165,189,40.882,75.75
9577,165,200,284.287,322.12
9578,165,211,166.927,192.95
9579,165,213,162.765,168.43
9580,165,218,136.72,162.97
9581,165,219,231.16,287.79
9582,165,225,101.439,230.84
9583,165,226,243.591,291.5
9584,165,229,336.984,360.0
9585,165,240,327.559,288.18
9586,165,242,151.261,153.1
9587,165,243,311.057,267.85
9588,165,250,292.068,301.65
9589,165,258,303.668,338.44
9590,165,260,237.233,334.02
9591,165,261,293.616,293.57
9592,165,263,64.264,98.99
9593,165,265,216.227,194.49
9594,165,271,150.296,179.23
9595,165,273,290.769,316.68
9596,165,279,36.876,177.31
9597,165,285,224.201,274.93
9598,165,292,310.09,243.51
9599,166,10,236.016,275.44
